rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
49493.05167672665,1.777578292842795e-06,0.0,14,67893.0,126381.66542337797,21,28
52948.23657609994,1.848933007580127e-06,0.008024930953979492,9,257693.0,331959.3728859186,17,17
26115.495880542996,6.503814501982924e-06,0.0,19,13082.0,46362.544327887445,24,30
66235.06601466257,8.17734958909036e-07,0.0020105838775634766,27,90953.0,214205.49826492096,46,47
42334.49505599344,6.473841405584213e-07,0.0,9,211080.0,224137.88029138392,18,20
46490.90941636519,3.255976033695117e-07,0.0,12,215688.0,99102.16406087513,21,23
54499.161370689944,4.546015611741573e-06,0.0,9,101223.0,206546.99364514853,16,16
56262.26072138909,3.1626821339680427e-06,0.0,9,142418.0,244874.0242883797,18,17
55399.18064856463,4.306748928709807e-06,0.0,10,82359.0,172660.67427835875,17,18
44261.610259615976,1.612528475340878e-06,0.0,8,276988.0,356315.109447044,17,16
45614.04317592455,1.1624715595535656e-06,0.0,15,94986.0,94982.74709387642,25,34
52276.06697085184,2.3175409172745385e-06,0.0,8,214548.0,320241.3992302082,17,16
54770.16560909219,3.714381507510785e-06,0.0,12,149224.0,244133.34848658936,20,20
58795.55897162893,1.1139671020309732e-06,0.008012771606445312,14,171911.0,228189.1889071405,24,27
35146.024310017965,2.515557907749711e-06,0.0020148754119873047,18,31986.0,55140.63740943518,26,33
46843.319446007816,1.2578697952907469e-06,0.0,27,54559.0,89754.56191198081,37,46
56317.96786832252,2.0656000709957912e-06,0.0,11,89512.0,150387.64781236555,20,22
38355.352042504404,5.970739263910123e-06,0.0,14,25073.0,70150.60730174107,19,24
27187.55720936213,6.854274902540938e-06,0.0,17,15650.0,47716.743542150994,22,28
62593.57730495049,2.111932030186543e-06,0.008042335510253906,17,60415.0,138341.68528874917,24,29
46198.985665893575,1.4113683630000047e-06,0.0020105838775634766,13,98874.0,133824.37217391972,22,25
44157.446604142315,2.320872257291362e-06,0.0,12,61602.0,105486.45196350024,19,23
25931.677216446657,5.366870761895813e-06,0.0,15,16159.0,41388.47821131351,19,26
48474.09540745528,1.072131756221787e-06,0.0,14,61010.0,99719.93905146673,21,31
27696.083135459583,6.770995751652588e-06,0.0,14,16422.0,48116.298939148735,18,24
72326.5755371719,7.794586230897449e-07,0.0,13,331477.0,285748.5374575841,23,26
51076.798585611825,8.485283786152932e-07,0.008046627044677734,14,119367.0,162958.0556680715,21,28
46095.96456703658,2.8853474952596132e-06,0.0020105838775634766,12,38322.0,92246.74826794096,19,23
64763.257414459214,5.814994941102097e-07,0.0,16,199845.0,123242.6381211304,27,39
53902.26648867489,1.032211914853505e-06,0.0,14,104149.0,184954.3913605789,22,29
54818.10602014708,4.7747476679064815e-06,0.0,12,79393.0,174636.30246503293,20,19
61296.99047511137,1.4040986178942898e-06,0.0,12,245283.0,272247.2123264289,21,22
56777.85638804849,1.3056270548866118e-06,0.0,10,163690.0,202270.73816713248,19,20
50045.99142630432,1.6644574086246017e-06,0.0,11,312461.0,368010.02100099187,19,19
42621.98088509544,3.711700906994721e-06,0.002010822296142578,12,35784.0,80319.84707840616,18,22
55185.72959033555,2.1275187221244345e-06,0.0,11,97116.0,189268.3386909944,18,19
46285.86812266348,2.2884456957552326e-06,0.0,20,32150.0,72738.81409515555,26,34
48319.77071300384,3.1052239774960017e-06,0.0,19,45564.0,115440.76944935934,27,30
52820.903722019175,3.445102656499009e-06,0.0,12,66975.0,130815.63927506738,18,21
58504.81692765889,3.365891894401314e-06,0.008023262023925781,9,147866.0,252450.9518423807,17,16
25806.012829967076,5.248626184185679e-06,0.0,16,16014.0,40944.99979585963,20,27
43757.23786880643,3.052661484690965e-06,0.0,16,50409.0,116381.25571874376,23,27
50629.42136173925,1.5269646787050985e-06,0.0,11,187756.0,244085.2306199122,19,20
55304.853126084774,2.0120647423120545e-06,0.0,9,130836.0,244863.28644895682,18,18
48715.449476349495,2.136075699187313e-06,0.0,18,56340.0,115158.77935272755,25,31
52408.9281463977,5.463961193374958e-07,0.0,9,346243.0,338756.34867483523,18,18
49907.60367069182,1.5377972902255473e-06,0.008019685745239258,9,267175.0,352900.79375007376,18,16
70370.16704803494,5.695763834845613e-07,0.0020303726196289062,17,191788.0,102677.65208745608,29,42
38368.044881738984,3.928857234680276e-06,0.0,15,23063.0,78227.6981760072,21,26
53152.52023565337,2.3076949191758168e-06,0.0,12,71332.0,131959.56077202802,19,22
37960.2112441941,3.3176189443720316e-06,0.0,13,35906.0,74492.00195218119,19,23
43781.353124003355,1.047332972923344e-06,0.0,11,233587.0,283866.4414860722,22,21
57628.49141940584,8.613733173498702e-07,0.0,20,151357.0,180552.54275919418,37,39
47993.598259024235,1.9543187162100877e-06,0.008015632629394531,9,351333.0,425114.83284620964,17,16
34436.68521375838,6.78286766163887e-06,0.0,14,24131.0,74494.15297022344,18,22
38500.711765655135,1.9537549389641794e-06,0.0,12,49846.0,74254.92699991044,18,23
67897.14795673429,1.1520724865425766e-06,0.0,16,104421.0,148816.83966695738,25,32
59823.63486641992,3.9700990517405516e-07,0.0,12,206120.0,62766.506493715635,23,20
42329.7383161795,1.6979866777065567e-06,0.0,13,50503.0,107221.98565371288,19,25
48694.760421096675,3.7468870429504276e-06,0.0,12,91874.0,188001.81237110175,21,21
51663.81281197156,1.7082804447142322e-06,0.008233785629272461,11,318716.0,369794.6473021184,19,19
42754.71615205792,1.8940284681737317e-06,0.0020165443420410156,13,51756.0,91768.37626904911,20,24
41622.833387476574,6.502770220570392e-07,0.0,10,192599.0,193201.98535108316,19,21
58908.764261211756,8.535697283788927e-07,0.0,12,228577.0,216348.7252073193,21,24
59298.01545522027,3.55375874572674e-06,0.0,9,123840.0,222217.89969654297,17,17
47954.28128368316,1.2972894106311647e-06,0.0,9,171303.0,259767.60597457254,19,19
45863.0111913021,4.094556839191058e-06,0.0,11,53583.0,113475.36239663308,17,19
50291.52348103635,1.6930763407277644e-06,0.00022864341735839844,11,105672.0,194102.66712888118,20,20
30915.74840271289,4.897515930530238e-06,0.0020101070404052734,21,15939.0,61509.66775159577,27,33
46832.377564699425,1.2051603491776548e-06,0.0,10,293105.0,351786.337933485,18,18
36697.01451902757,5.52458431933252e-06,0.0,13,27367.0,68553.2147188291,18,22
40409.86495047562,2.760087446647633e-06,0.0,12,37661.0,67914.10888135,17,22
54129.342013080284,2.220155443775195e-06,0.0,9,238864.0,347437.5961845385,17,16
53653.34392122176,2.6835663803791837e-06,0.0,16,176723.0,267898.64934160025,26,26
52731.40714505818,4.15570163321397e-06,4.839897155761719e-05,10,75788.0,168082.29653994448,19,18
51326.00644853264,2.119860203402556e-06,0.0020127296447753906,11,103088.0,186313.16776656313,19,20
34596.165265239484,1.8253191064274513e-06,0.0,12,46077.0,68830.34111321346,19,24
78417.46544187181,4.807137812432197e-07,0.0,10,313204.0,98762.4528410825,21,18
40997.38580364193,1.7052847588583878e-06,0.0,14,58602.0,77384.74288851138,21,28
45377.84208444711,4.6099522356983723e-07,0.0,10,352075.0,329763.1294017709,20,19
55976.225097372044,1.0720278561569354e-06,0.0,17,98074.0,134558.00901239924,29,35
53830.48631966258,9.572297652857593e-07,0.0,29,37514.0,80895.90807900281,37,52
62899.90863704969,3.2515026671528104e-06,0.002010822296142578,10,121830.0,220389.49954075145,17,17
50499.119299071346,3.010423631934251e-07,0.0,12,275436.0,115693.02916338696,22,22
48918.63829115286,3.0281105670037907e-06,0.0,11,49742.0,100343.0617037142,17,20
45417.97107005415,3.1809686602682574e-06,0.0,19,44101.0,91979.21889325924,26,31
42007.532916060874,1.0333696102866834e-06,0.0,13,91345.0,78311.70265959829,22,28
33529.703141943304,4.223928179617963e-06,0.008019685745239258,19,22855.0,56585.627549183046,24,30
14765.186917336476,2.693463026184114e-06,0.0,23,10445.0,19494.22694732,26,39
21286.774264777283,3.713254830861763e-06,0.0020105838775634766,18,14720.0,29940.71179552938,22,31
43291.33715185069,2.4778340940193035e-06,0.0,12,48649.0,85243.91007284558,19,23
71654.28971024297,3.192979998115049e-07,0.0,12,263843.0,71477.81402267549,26,20
54047.56563494317,1.3932852273757135e-06,0.0,11,181609.0,238381.0812103669,18,20
