rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
2207.7284527025504,1.2428766144374264e-05,0.003998994827270508,14,18418,13906.335414979474,76,81
2197.0000341399905,4.205979860158529e-06,0.0040018558502197266,14,18255,13884.94893209147,72,81
2133.2982264995735,7.499954616892531e-06,0.0030007362365722656,14,18410,13888.727415083687,76,82
2255.5533029018243,1.5643420311171798e-05,0.002998828887939453,14,18250,13899.40135484667,74,82
2225.420857211673,3.8900250197080214e-05,0.004001140594482422,14,18498,13801.326890169383,73,79
2112.5657080746582,7.04067142757435e-05,0.002997875213623047,14,18213,13813.183656064886,72,79
2274.9261006914753,3.7325758005301545e-05,0.0039997100830078125,14,18563,13761.224755394858,71,78
2269.9267278406883,1.0221691679174478e-05,0.004001140594482422,14,18603,13771.434179685848,72,78
2183.063343413148,6.211824360006883e-06,0.002998828887939453,14,18370,13793.156324194293,74,79
2069.1151111156237,0.00011382620365463396,0.003000020980834961,14,18438,13790.17159713497,72,78
2350.389004793863,6.195907256543079e-06,0.004000186920166016,14,18865,13792.952639047378,70,79
2233.9936364760333,5.777114894528298e-06,0.0030002593994140625,14,18575,13781.46950109451,71,79
2278.2095824567523,8.212788555234171e-05,0.0030002593994140625,14,18708,13788.745432191023,72,79
2150.713280030775,1.1118109503572552e-05,0.0030002593994140625,14,18198,13778.387351862812,73,78
2090.0336751957743,7.76844298083739e-06,0.003000497817993164,14,18378,13751.221841964747,69,75
2228.4041864230107,5.005505058809299e-05,0.003154754638671875,14,18742,13727.210705626705,71,75
2198.4278293451753,6.871178899903269e-06,0.0019998550415039062,14,18613,13739.16091361781,70,75
2114.4717609718987,3.4154893713718745e-05,0.004001140594482422,14,18352,13728.034336189254,73,75
