rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
6962.813517595343,7.893115685325789e-06,0.0029993057250976562,14,14356,2612.1343892990208,84,23
7027.018190779704,7.1099665254300735e-06,0.0029993057250976562,14,14641,2530.2930234343526,88,22
7540.9035205560485,1.1727477705949611e-05,0.003998994827270508,14,16319,1532.0805151512752,94,22
7608.071443157727,8.461066716611408e-06,0.002999544143676758,14,16516,1557.6232575212027,94,22
7607.394869870525,5.413100964472158e-06,0.002998828887939453,14,16747,1558.0468717527524,90,23
7542.434569129392,1.9677722971060946e-05,0.002996206283569336,14,16489,1486.4780477472373,92,22
7574.527069890808,1.252744590107836e-05,0.003998994827270508,14,16383,1572.7153836419616,92,23
7536.9928317671,1.9907325147214807e-05,0.003002643585205078,14,16316,1494.1638575830061,95,23
7585.336238290295,1.421113586636288e-05,0.0019996166229248047,14,16585,1585.8925029702552,89,22
7539.357419713135,9.56259511299178e-06,0.003006458282470703,14,16349,1544.2281561306174,90,22
7556.454934617631,1.3559673602544727e-05,0.0040013790130615234,14,16294,1497.9077710715403,92,22
7583.071241649719,2.593080509508167e-05,0.003999233245849609,14,16359,1518.5567534353377,90,22
7605.909302281089,2.5969283071082198e-05,0.0030062198638916016,14,16555,1638.3150327631733,89,22
7543.305089433972,2.790257041662742e-05,0.0030007362365722656,14,16354,1779.2503478919198,87,22
7590.363797315646,3.835669466440793e-05,0.003000020980834961,14,16541,1882.6365516228384,90,22
7536.039857452486,1.2184604866207704e-05,0.0029985904693603516,14,16361,1852.304845583745,85,23
7563.403590646242,2.0821765971966077e-05,0.0029981136322021484,14,16482,1807.083360592341,87,22
7486.491565224909,2.098068714059118e-05,0.002996206283569336,14,16370,1964.268056270874,87,22
7595.742419006606,1.9546062299997706e-05,0.003000497817993164,14,16571,1943.343935137604,88,22
7586.208029388215,1.0944468278857021e-05,0.0035173892974853516,14,16630,1840.9276254169602,86,23
7533.2729829330465,1.6486893538593323e-05,0.0019981861114501953,14,16351,1920.8983314262096,88,23
7580.169480923049,1.6123481232103074e-05,0.003999471664428711,14,16841,1937.824343539513,86,23
7500.853038273682,2.1909412981906796e-05,0.002997875213623047,14,16337,2139.560847112916,85,22
7560.053296373399,1.8774758064821026e-05,0.003000974655151367,14,16422,2137.142254212853,85,23
7564.612382626147,2.1978248016219604e-05,0.003998517990112305,14,16670,2045.259696681454,87,23
7543.395540816116,2.769999288202912e-05,0.0029985904693603516,14,16478,2113.670605715146,86,22
7593.788877882898,1.0714811270098303e-05,0.003999471664428711,14,16716,2176.165308315245,83,22
7538.1572504116775,2.7214282284327177e-05,0.003001689910888672,14,16513,2245.577977356979,83,22
7610.090457540592,2.5952254028119627e-05,0.0030014514923095703,14,16599,2180.235473956383,81,23
7558.620988416247,7.554791521501447e-06,0.002999544143676758,14,16718,2180.024369616286,85,23
7543.819072745158,1.2397949052909735e-05,0.0039997100830078125,14,16552,2012.8840678878719,85,22
7460.788233028555,1.0583708534304246e-05,0.003995418548583984,14,16296,2160.6357265975503,85,22
7528.526515254123,2.2433890529388553e-05,0.003000020980834961,14,16537,2411.77100578119,81,23
7508.689364925769,1.784255883163227e-05,0.0019996166229248047,14,16629,2345.1936673067394,83,22
7475.353079363513,2.9532071171986745e-05,0.004000425338745117,14,16404,2410.0369285379165,82,22
7494.500711795877,8.950041992925056e-06,0.0029985904693603516,14,16360,2354.57397839677,83,22
7607.305471186132,2.0788435660643552e-05,0.003000020980834961,14,16825,2327.4825375127966,83,23
7585.359863762346,1.476312823389096e-05,0.003000974655151367,14,16851,2370.6865091754526,80,22
