rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
1262.1562348626326,5.807810181519972e-06,0.14384031295776367,14,16718,14402.018967818172,85,88
1476.9165528469932,1.1127959909293977e-05,0.13603997230529785,14,16552,13977.548929584902,85,90
1249.9469525362276,9.24126508117174e-06,0.1271519660949707,14,16296,14418.61600291218,85,88
900.789235771966,2.1815491654619195e-05,0.14203619956970215,14,16537,14925.222665804307,81,84
885.3169169165627,1.7007357348079067e-05,0.14403676986694336,14,16629,14850.454904123078,83,85
801.1074228730639,2.9039738576076038e-05,0.12802886962890625,14,16404,15016.663919983981,82,84
875.6213801213313,7.4025861103379415e-06,0.1440412998199463,14,16360,14857.802039021166,83,85
1182.9163928545922,2.0070204728642648e-05,0.12802863121032715,14,16825,14751.699245326716,83,85
1125.2088354423847,1.3799848336232397e-05,0.1280221939086914,14,16851,14976.202884420127,80,84
1028.7680106264074,7.849035491414968e-06,0.13753366470336914,14,16511,14763.887884573971,83,85
891.2185903751654,1.445873459602275e-05,0.12917137145996094,14,16770,15242.956819348858,82,83
1013.208510342093,1.950876620345607e-05,0.12803387641906738,14,16849,14998.273654585342,82,84
873.7083432021302,1.0323784504286299e-05,0.14201736450195312,14,16434,14863.585174249036,82,85
649.3871488615491,1.4489942097624721e-05,0.1281752586364746,14,16633,15646.250101422924,77,80
530.7246756924283,5.07216983851541e-05,0.14339900016784668,14,16532,15639.934969005355,79,81
748.339906868302,4.469740701381552e-06,0.14223980903625488,14,16867,15622.753944195543,78,81
429.4247429356277,2.0709206682447484e-05,0.12916779518127441,14,16589,15863.540508310285,80,79
498.1297466122671,1.4380702829875194e-05,0.14196372032165527,14,16701,15800.885828325794,80,80
790.3560185770026,2.3130834934259165e-05,0.1313331127166748,14,16934,15511.400964137638,79,81
559.2479152124703,1.1359543976264992e-05,0.14055657386779785,14,16749,15695.272927560687,78,80
739.2373352942083,8.210960986841153e-06,0.14194369316101074,14,16764,15550.864353053857,81,81
513.1487575494808,7.346747748445384e-06,0.14519548416137695,14,16532,15713.678375189716,79,80
508.66864055855405,3.752341740504133e-05,0.1550917625427246,14,16452,15493.594969151593,80,81
491.84749350960504,8.084892730652995e-06,0.14202642440795898,14,16670,15957.523225771489,80,79
331.2285718508648,1.6810107117142616e-05,0.15716886520385742,14,16577,16149.422478163482,78,78
420.8613688573473,3.978382588833262e-05,0.14201998710632324,14,16578,16129.625192466985,77,78
481.4136212585582,2.7041532516474687e-05,0.15294480323791504,14,16669,15950.310052393916,78,79
256.00321644666167,5.610144738687374e-06,0.14954376220703125,14,16640,16290.220849729063,78,77
394.4082512200278,1.4025345403286278e-05,0.15618276596069336,14,16823,16193.958254497446,76,77
220.5434887063249,6.989389543487484e-06,0.16011738777160645,14,16567,16096.85615051125,75,78
600.4209151597482,7.45650602539515e-06,0.18264126777648926,14,16918,15928.606322410149,76,79
430.22421502558694,1.7890532827100648e-05,0.17000555992126465,14,16888,16199.251755521065,77,77
525.7591922767971,8.3821518856657e-06,0.15804100036621094,14,16936,16107.97099311695,74,78
3011.033252270207,3.454002781714385e-05,0.1560211181640625,14,18198,13367.278993637196,83,94
2917.621915391749,8.226319719192917e-06,0.15694880485534668,14,18009,13077.810765532464,83,96
2878.2448894553586,1.186873559554446e-05,0.15569782257080078,14,18002,13165.557323236537,82,95
3132.8643154133288,8.603904322679297e-06,0.1419847011566162,14,18401,13113.716620520983,82,96
3037.580748637786,4.4501344633091514e-05,0.15765857696533203,14,18104,13071.793278109288,83,96
2985.1776346580805,7.5898239479823425e-06,0.15399909019470215,14,18343,13191.905535271511,85,95
3071.5723310118333,1.9062890330546303e-05,0.14421629905700684,14,18469,13014.0314263976,83,96
2942.111446542602,6.805771359984975e-06,0.14201855659484863,14,18360,13173.804556341918,82,95
2967.9764891883838,1.606222013050711e-05,0.1420273780822754,14,18297,13369.520155209286,81,94
2959.9344371715288,5.273770367131784e-06,0.12801766395568848,14,18116,13113.071831211631,83,96
2554.6593199802287,9.290257564687012e-06,0.1411607265472412,14,18435,14010.05856797854,79,90
2366.946925773382,1.1217828218574983e-05,0.14202594757080078,14,18092,14136.266913661237,79,89
2429.841968742518,5.923834234426787e-05,0.12806296348571777,14,18491,14103.698939700329,81,89
2496.0286467265228,1.5124113956876555e-05,0.12802553176879883,14,18477,14143.401799711266,78,89
2265.2556381453346,5.132041877216226e-05,0.14203381538391113,14,18156,14354.50600732771,80,88
2305.9014626859425,1.0492535978528592e-05,0.12601137161254883,14,18120,14145.536985048624,81,89
2329.403827124416,1.0698421152623777e-05,0.1177072525024414,14,18128,14234.236651992318,79,89
2400.655030762574,7.664192521078974e-06,0.1399993896484375,14,18306,14298.106796860677,78,88
2224.66545526981,9.269887774437077e-06,0.14418292045593262,14,18021,14238.458963059515,80,89
2270.8964399129704,1.1239761379770986e-05,0.14316034317016602,14,18274,14359.43010235497,78,88
1853.4714138868305,8.686157374833837e-05,0.1280076503753662,14,18182,15101.704495983317,76,84
1971.3060350409262,1.662011437406378e-05,0.14202189445495605,14,18210,14928.533136410992,76,85
1891.2906622907522,8.739401616204898e-06,0.1286473274230957,14,18069,14898.150517998081,77,85
1964.14645148558,8.651873814257879e-06,0.14202547073364258,14,18254,14843.514703712273,79,85
